target_participation,actual_participation,day,step,data_idx,clock_hour,reward,safety,converged,grid_p_mw,ev_p_mw,min_vm_pu,max_vm_pu,max_line_loading_percent,max_trafo_loading_percent
0.0,0.0,0,40,56,4.0,0.0,0.0,True,0.800623379959396,0.0,0.9828173523560043,1.02875053095279,12.957120736472335,44.267831546623675
0.0,0.0,0,41,57,4.5,0.0,0.0,True,0.8488138872261202,0.0,0.9870481621280827,1.0323889929456647,13.628389384839307,46.56218622898053
0.0,0.0,0,42,58,5.0,0.0,0.0,True,0.8917108260845126,0.0,0.9851965225830505,1.029553416437808,14.299657900493266,48.85666756219796
0.0,0.0,0,43,59,5.5,0.0,0.0,True,0.916473625159864,0.0,0.9841160057208465,1.0279127663335759,14.68010337104419,50.15707936190626
0.0,0.0,0,44,60,6.0,0.0,0.0,True,0.9412499891986639,0.0,0.9830344605160715,1.026270683347529,15.060549921155983,51.45749490507227
0.0,0.0,0,45,61,6.5,0.0,0.0,True,0.916644395869043,0.0,0.9840925873023901,1.0278972509295934,14.672786889035072,50.13207160389601
0.0,0.0,0,46,62,7.0,0.0,0.0,True,0.8920512209922113,0.0,0.9851497957533649,1.0295224927062256,14.285024532643808,48.80665066469843
0.0,0.0,0,47,63,7.5,-212.5497579574585,0.0,True,0.8428508194764961,0.0,0.9872820893554297,1.03277686652155,13.520474452649239,46.19332058055586
0.0,0.0,1,0,64,8.0,0.0,0.0,True,0.7884525022705418,0.0,0.9833273799474438,1.0295521280865816,12.755923945932643,43.58011627026586
0.0,0.0,1,1,65,8.5,0.0,0.0,True,0.8134103147684808,0.06920000165700912,0.9817843417630783,1.0224297955017787,12.091972101954497,41.310839206981534
0.0,0.0,1,2,66,9.0,0.0,0.0,True,0.8550055859007989,0.1488809405433867,0.9779109275216312,1.01917017460536,11.428019317040906,39.04148325786734
0.0,0.0,1,3,67,9.5,0.0,0.0,True,0.8359932378017901,0.1652000070704667,0.9792199868685582,1.0213153132136494,10.83723132985578,37.02210192264586
0.0,0.0,1,4,68,10.0,0.0,0.0,True,0.9081847133862391,0.2695517132699905,0.9766357578372551,1.0193297590757473,10.367762210716942,35.00279652437369
0.0,0.0,1,5,69,10.5,0.0,0.0,True,0.7137649044800851,0.10321170245427069,0.9860875372990102,1.0233836297171615,9.939158802443702,33.95241032529469
0.0,0.0,1,6,70,11.0,0.0,0.0,True,0.7214533775487878,0.1302191809933248,0.9894274698173214,1.0272945739397497,9.631875137322329,32.90202477622362
0.0,0.0,1,7,71,11.5,0.0,0.0,True,0.5838611917187218,0.0023571526354858466,0.9921994249966216,1.0303370215214065,9.531276043746537,32.558113084420164
0.0,0.0,1,8,72,12.0,0.0,0.0,True,0.5732945803005206,6.308967237522722e-11,0.9926276002506167,1.0309158922742927,9.430676481432844,32.21424809607238
0.0,0.0,1,9,73,12.5,0.0,0.0,True,0.6537562319357524,0.07290592789649963,0.9914792606885703,1.029503026656172,9.591635388395853,32.76444027932424
0.0,0.0,1,10,74,13.0,0.0,0.0,True,0.587242466069428,2.4389893970679742e-09,0.9921861515843662,1.0300401398628327,9.752592813042932,33.314589181391405
0.0,0.0,1,11,75,13.5,0.0,0.0,True,0.6063895524530183,0.0,0.9914264714421133,1.0288013861257315,10.0964580938025,34.48995990251769
0.0,0.0,1,12,76,14.0,0.0,0.0,True,0.6875940671644517,0.05623980984091759,0.9862250979173594,1.029238678117431,10.44032337947987,35.665297834234075
0.0,0.0,1,13,77,14.5,0.0,0.0,True,0.6553178060304614,6.378174292575465e-10,0.9893715951329098,1.0320187492963846,10.877470783745439,37.159432232171554
0.0,0.0,1,14,78,15.0,0.0,0.0,True,0.6813863165840942,0.0,0.9882893687578377,1.030313390729106,11.314617306652691,38.65365165105756
0.0,0.0,1,15,79,15.5,0.0,0.0,True,0.727316730496719,0.0,0.9863066502967321,1.0272885425135916,12.0370997914559,41.123187920813756
0.0,0.0,1,16,80,16.0,0.0,0.0,True,0.8760483815716118,0.09372771430887902,0.9771789500723873,1.0229847299074744,12.759582016499996,43.59274855314864
0.0,0.0,1,17,81,16.5,0.0,0.0,True,0.8531524335933673,0.03599999938160181,0.9865190713543696,1.0322993014339483,13.25708793827795,45.29306313750413
0.0,0.0,1,18,82,17.0,0.0,0.0,True,0.9387920808054975,0.08639999851584435,0.9814894751629785,1.0262956011024953,13.754595964155559,46.99368548653658
0.0,0.0,1,19,83,17.5,0.0,0.0,True,0.9480752330251858,0.09359999839216471,0.9809189274013808,1.025606646191435,13.816782918699946,47.20625678441274
0.0,0.0,1,20,84,18.0,0.0,0.0,True,0.9879468577091638,0.12959999777376652,0.9786548887173399,1.023111833223674,13.878971883408978,47.41887038593997
0.0,0.0,1,21,85,18.5,0.0,0.0,True,0.9804631062037665,0.12524376548134686,0.9791083983569906,1.0236544297483194,13.833245232252883,47.26256400873693
0.0,0.0,1,22,86,19.0,0.0,0.0,True,0.964733722281365,0.11312366822930627,0.979906563111007,1.0245640552141149,13.787517858014162,47.10624795931437
0.0,0.0,1,23,87,19.5,0.0,0.0,True,0.9421581687635,0.10317423497326672,0.9811084580969581,1.0260403532059952,13.635705469721465,46.5873174912392
0.0,0.0,1,24,88,20.0,0.0,0.0,True,0.902985318580759,0.0774602204014935,0.9834638978233504,1.0287476259891264,13.483893038925626,46.06836273258342
0.0,0.0,1,25,89,20.5,0.0,0.0,True,0.8354618204084165,0.036581608138807876,0.9871168144885111,1.0331595445952397,13.081497806530775,44.692871394671094
0.0,0.0,1,26,90,21.0,0.0,0.0,True,0.7846981863574206,0.01646833514675745,0.9833816798880729,1.0297055954408243,12.679103063226115,43.31753607900806
0.0,0.0,1,27,91,21.5,0.0,0.0,True,0.7557316540379505,0.012304973363338058,0.9848316034719773,1.025304950403754,12.364503567580694,42.242307403596755
0.0,0.0,1,28,92,22.0,0.0,0.0,True,0.7303331984385103,0.007199999923817991,0.9860872208441407,1.0270385730187985,12.049903531694255,41.166956573305605
0.0,0.0,1,29,93,22.5,0.0,0.0,True,0.7074248065760655,0.0019555393899321227,0.9873498078371434,1.028636249098178,11.846876859544391,40.47297111403782
0.0,0.0,1,30,94,23.0,0.0,0.0,True,0.6879521621942931,0.0,0.9883624886968645,1.029968730529874,11.643850182279774,39.77899085308418
0.0,0.0,1,31,95,23.5,0.0,0.0,True,0.6751581199660239,0.0,0.9890819161613356,1.0308520627954296,11.54873844648927,39.45387743021403
0.0,0.0,1,32,96,0.0,0.0,0.0,True,0.662374969007881,0.0,0.9898003895542056,1.0317343588015135,11.453626814956355,39.128764387517734
0.0,0.0,1,33,97,0.5,0.0,0.0,True,0.6586339170423259,0.0,0.9900516408075356,1.0320026067939083,11.451797614180244,39.12250683772935
0.0,0.0,1,34,98,1.0,0.0,0.0,True,0.6548945590650382,0.0,0.9903027457952674,1.0322707001415474,11.449968180798892,39.11624849592717
0.0,0.0,1,35,99,1.5,0.0,0.0,True,0.6611402079460714,0.0,0.9900457166528691,1.0318626968671463,11.556054106199083,39.478862854894516
0.0,0.0,1,36,100,2.0,0.0,0.0,True,0.6673867408398533,0.0,0.9897887490421814,1.0314547329309924,11.662140521397387,39.84147889111933
0.0,0.0,1,37,101,2.5,0.0,0.0,True,0.6707835773864467,0.0,0.9899647002818722,1.0313102178114386,11.920039903342246,40.72299317437878
0.0,0.0,1,38,102,3.0,0.0,0.0,True,0.6741862210805025,0.0,0.9901403278455554,1.0311652390531143,12.177938736529857,41.60450561049822
0.0,0.0,1,39,103,3.5,0.0,0.0,True,0.7002839295314468,0.0,0.9891723870905066,1.0359007123156454,12.658982556661568,43.24864176729078
0.0,0.0,1,40,104,4.0,0.0,0.0,True,0.7274582504098707,0.0,0.9945344152617152,1.0409887108724647,13.140027953606978,44.89277644154065
0.0,0.0,1,41,105,4.5,0.0,0.0,True,0.7560525092768572,0.0,0.9934743365655885,1.039147633094252,13.694235931272253,46.78712005263731
0.0,0.0,1,42,106,5.0,0.0,0.0,True,0.7846553799758934,0.0,0.9924137663725051,1.0373053687271436,14.248443517579798,48.68146241450823
0.0,0.0,1,43,107,5.5,0.0,0.0,True,0.8013467960229446,0.0,0.9917807343231114,1.0362262934483601,14.563042937400622,49.75679844272543
0.0,0.0,1,44,108,6.0,0.0,0.0,True,0.8180415513803859,0.0,0.9911476181513386,1.0351469109680356,14.87764336201057,50.83213792895144
0.0,0.0,1,45,109,6.5,0.0,0.0,True,0.8071374341002234,0.0,0.9915856100489207,1.035858349664845,14.687419816206337,50.1819313889684
0.0,0.0,1,46,110,7.0,0.0,0.0,True,0.7962350960510665,0.0,0.992023466120123,1.036569562660944,14.497196587035699,49.531725941996264
0.0,0.0,1,47,111,7.5,-220.52516900002956,0.0,True,0.7578637221372503,0.0,0.9935819086060574,1.0390763970185013,13.838731939744997,47.28101523774685
0.2,0.2222222222222222,0,0,16,8.0,0.0,0.0,True,0.7648049050134207,0.0,0.9844640013999753,1.0247631275862863,12.485221957224562,42.654938829530394
0.2,0.2222222222222222,0,1,17,8.5,0.0,0.0,True,0.7498105435982791,0.0,0.9850767666087726,1.0257427600592706,12.227323260384185,41.77341046036648
0.2,0.2222222222222222,0,2,18,9.0,0.0,0.0,True,0.8531450042224105,0.11583377059741906,0.9817945446552242,1.0225935505047172,11.969424265552519,40.89196207939942
0.2,0.2222222222222222,0,3,19,9.5,0.0,0.0,True,0.850418756160949,0.12737756795355548,0.9794285068436621,1.0204102172789966,11.718840822944387,40.035499646946576
0.2,0.2222222222222222,0,4,20,10.0,0.0,0.0,True,0.8624287641470381,0.1551214204930449,0.9795326331921232,1.0208453152008135,11.468259518767052,39.1789931821186
0.2,0.2222222222222222,0,5,21,10.5,0.0,0.0,True,0.8746799661817258,0.17613050658885446,0.9782505126212103,1.0196836944172876,11.312787972068332,38.64760738291886
0.2,0.2222222222222222,0,6,22,11.0,0.0,0.0,True,0.8665566650128103,0.1789077448176546,0.9797309924700607,1.0214461235162917,11.157318193311664,38.11617028568893
0.2,0.2222222222222222,0,7,23,11.5,0.0,0.0,True,0.7339539493009136,0.05956750701059949,0.9845137520124201,1.0267061275854956,11.005504557995579,37.597161464398674
0.2,0.2222222222222222,0,8,24,12.0,0.0,0.0,True,0.7020144312139693,0.03840129121545034,0.9859753737642533,1.0284480759407035,10.853692539515215,37.07822717709105
0.2,0.2222222222222222,0,9,25,12.5,0.0,0.0,True,0.6627128155373992,0.0037308911078867985,0.9887564344544157,1.0314443639911584,10.817111233263388,36.95313191300063
0.2,0.2222222222222222,0,10,26,13.0,0.0,0.0,True,0.6556341451337216,5.573101225309074e-05,0.9891991216040233,1.0319603681266087,10.780529437347296,36.82808361629053
0.2,0.2222222222222222,0,11,27,13.5,0.0,0.0,True,0.658119157381277,0.0001965883420780301,0.9890606521708097,1.0317927533682871,10.796990897953432,36.88435289517831
0.2,0.2222222222222222,0,12,28,14.0,0.0,0.0,True,0.6605487962657685,0.00028259813552722335,0.9889243120506799,1.0316273888911076,10.813453097792754,36.94062465679737
0.2,0.2222222222222222,0,13,29,14.5,0.0,0.0,True,0.7906664870160898,0.1058444231748581,0.9864052739976249,1.0285102824816221,11.166462723409005,38.14728814700262
0.2,0.2222222222222222,0,14,30,15.0,0.0,0.0,True,0.7167867488980418,0.00941881699254964,0.9865159395840439,1.0281741740198183,11.519473549552218,39.35390124786525
0.2,0.2222222222222222,0,15,31,15.5,0.0,0.0,True,0.7712732029182005,0.019193461164832115,0.9842104054412317,1.024845083720006,12.212691194930954,41.72341502268624
0.2,0.2222222222222222,0,16,32,16.0,0.0,0.0,True,0.8399818700456114,0.03755946899248739,0.9804771122493742,1.0263207214442467,12.905908038997469,44.09283194256147
0.2,0.2222222222222222,0,17,33,16.5,0.0,0.0,True,0.8769602406829605,0.0501405459743296,0.984996863012563,1.0307547689860863,13.196729583096653,45.086785900246404
0.2,0.2222222222222222,0,18,34,17.0,0.0,0.0,True,1.0369622855149765,0.18335499344734008,0.9738651534961407,1.0222135782241821,13.487551088953499,46.081067119419515
0.2,0.2222222222222222,0,19,35,17.5,0.0,0.0,True,0.9093778720416112,0.06491893172698737,0.9831886161221266,1.028443132726772,13.494867261181852,46.105879086309976
0.2,0.2222222222222222,0,20,36,18.0,0.0,0.0,True,0.9382379464468719,0.0937162873829891,0.9810853414833125,1.026188550189581,13.502183284757601,46.1309298139689
0.2,0.2222222222222222,0,21,37,18.5,0.0,0.0,True,0.9360933898551449,0.09675008235115001,0.9810996840945575,1.0262973577266101,13.42902043530857,45.880853805716306
0.2,0.2222222222222222,0,22,38,19.0,0.0,0.0,True,0.9215382597209527,0.08804460966255083,0.9817981843453226,1.027135662673737,13.355858684187535,45.630767240644374
0.2,0.2222222222222222,0,23,39,19.5,0.0,0.0,True,0.9104095057666928,0.08110841303562445,0.982372920234298,1.0278709045343803,13.260746979066685,45.30565678091058
0.2,0.2222222222222222,0,24,40,20.0,0.0,0.0,True,0.89140945296733,0.0667065429551985,0.983488565182322,1.029183337712128,13.165634815378416,44.98053343243485
0.2,0.2222222222222222,0,25,41,20.5,0.0,0.0,True,0.8582077200078713,0.06385253810771127,0.9787803617366205,1.0246894492032892,12.76506848490008,43.61146810296758
0.2,0.2222222222222222,0,26,42,21.0,0.0,0.0,True,0.8139325185785791,0.0494949746835497,0.9812210908994569,1.0214798169399593,12.364502621013479,42.24237920341849
0.2,0.2222222222222222,0,27,43,21.5,0.0,0.0,True,0.7822211999582881,0.035970826627200136,0.9830179335942711,1.0237339079351158,12.091971815758582,41.31081264790302
0.2,0.2222222222222222,0,28,44,22.0,0.0,0.0,True,0.7533794154901343,0.025129652775319755,0.9843558305862403,1.0255001730307154,11.819440814917332,40.37925501673939
0.2,0.2222222222222222,0,29,45,22.5,0.0,0.0,True,0.735626428022897,0.020097344086477675,0.9852673165884144,1.02670961848211,11.629217395660971,39.729039267885284
0.2,0.2222222222222222,0,30,46,23.0,0.0,0.0,True,0.7122685835001072,0.009653307731185513,0.9864302932826511,1.028185241776047,11.438994176110178,39.07881899385328
0.2,0.2222222222222222,0,31,47,23.5,0.0,0.0,True,0.6998617607125633,0.007201337575111211,0.9869352382394989,1.028930572504407,11.274377436851232,38.516137130008644
0.2,0.2222222222222222,0,32,48,0.0,0.0,0.0,True,0.6847563170017478,0.002151386979179808,0.9877268166876596,1.0299801557201045,11.109761797309194,37.95345306821509
0.2,0.2222222222222222,0,33,49,0.5,0.0,0.0,True,0.6813129906245554,1.48122308019083e-06,0.9879335806637198,1.0302298264807874,11.085983080469262,37.87217147530323
0.2,0.2222222222222222,0,34,50,1.0,0.0,0.0,True,0.6800998766268436,9.059428975888295e-07,0.9879786124682762,1.0303079452047081,11.06220613301407,37.79089929488661
0.2,0.2222222222222222,0,35,51,1.5,0.0,0.0,True,0.6912692129440496,9.973525720852194e-07,0.9875106245562473,1.0295759690395752,11.246941972140888,38.42234884965822
0.2,0.2222222222222222,0,36,52,2.0,0.0,0.0,True,0.7024404578278265,4.486799127789709e-07,0.9870424837741822,1.0288437545993512,11.431677796678867,39.05379837192412
0.2,0.2222222222222222,0,37,53,2.5,0.0,0.0,True,0.7182952552920406,5.252837809166522e-07,0.9863915337527788,1.0278077503021377,11.702379791576549,39.979090019738976
0.2,0.2222222222222222,0,38,54,3.0,0.0,0.0,True,0.7341543842365011,2.409696548966167e-07,0.9857402545237817,1.026771233808748,11.973081843511716,40.90438189671756
0.2,0.2222222222222222,0,39,55,3.5,0.0,0.0,True,0.7650667603630619,1.3325214354154014e-07,0.9844143222566065,1.0247363837536196,12.465101622020551,42.586167157885185
0.2,0.2222222222222222,0,40,56,4.0,0.0,0.0,True,0.800623686454033,2.937555336757214e-07,0.9828173300336455,1.028750507127672,12.95712073636494,44.26783154672324
0.2,0.2222222222222222,0,41,57,4.5,0.0,0.0,True,0.8488143313943424,4.248618949986849e-07,0.9870481297360021,1.0323889583719086,13.628389384793458,46.56218622950297
0.2,0.2222222222222222,0,42,58,5.0,0.0,0.0,True,0.8917135367932075,2.5862932488962542e-06,0.9851963247112001,1.0295532052281344,14.299657900620879,48.85666756677685
0.2,0.2222222222222222,0,43,59,5.5,0.0,0.0,True,0.9164958384677652,2.1165633370401338e-05,0.9841143832745919,1.027911034476405,14.68010337137443,50.15707939701789
0.2,0.2222222222222222,0,44,60,6.0,0.0,0.0,True,0.9427992461880943,0.0014740113401785493,0.9829212338969775,1.0261498177373858,15.060549945882181,51.45749736135098
0.2,0.2222222222222222,0,45,61,6.5,-2303.713724964568,2303.713724964568,True,0.9172726019050189,0.0005985121824778616,0.9840467026182926,1.027848272030688,14.67278687706037,50.13207252404086
0.2,0.2222222222222222,0,46,62,7.0,0.0,0.0,True,0.8920512207607683,0.0,0.9851497957769323,1.0295224927397,14.285024526304326,48.80665064302569
0.2,0.2222222222222222,0,47,63,7.5,-196.31009176373482,0.0,True,0.8428508194271033,0.0,0.9872820893579797,1.032776866524311,13.520474452617234,46.193320580448535
0.2,0.2222222222222222,1,0,64,8.0,0.0,0.0,True,0.7884525023206862,0.0,0.9833273799460843,1.0295521280850894,12.755923945978518,43.58011627042204
0.2,0.2222222222222222,1,1,65,8.5,0.0,0.0,True,0.8079983620813264,0.06395028904080391,0.9820114986337536,1.0226700618066606,12.091972093854798,41.3108344663425
0.2,0.2222222222222222,1,2,66,9.0,0.0,0.0,True,0.8292474932372096,0.12401445234001446,0.9789961951984322,1.0203180495351416,11.428019508608415,39.041461398925534
0.2,0.2222222222222222,1,3,67,9.5,0.0,0.0,True,0.8080565374092322,0.13812335771581274,0.9802491244958043,1.022403779552144,10.837231319404806,37.02208054092102
0.2,0.2222222222222222,1,4,68,10.0,0.0,0.0,True,0.8872426109213168,0.24935214715667087,0.9774093206758441,1.0201478991570179,10.246441794654892,35.00278039240875
0.2,0.2222222222222222,1,5,69,10.5,0.0,0.0,True,0.6976602645133483,0.08751711954212382,0.9866786513713909,1.0240049671218014,9.939158786374751,33.952398087744925
0.2,0.2222222222222222,1,6,70,11.0,0.0,0.0,True,0.7340926417563347,0.14256887087770706,0.9889650342386712,1.0268085065573842,9.63187507260578,32.902034084585964
0.2,0.2222222222222222,1,7,71,11.5,0.0,0.0,True,0.5930302175864957,0.011363078281564899,0.9918604254603052,1.0299807005210013,9.531276051160726,32.5581200953566
0.2,0.2222222222222222,1,8,72,12.0,0.0,0.0,True,0.5854056586889628,0.011879492660448548,0.9921212038088031,1.030383623980444,9.430676589022307,32.21425889852671
0.2,0.2222222222222222,1,9,73,12.5,0.0,0.0,True,0.6703777342005188,0.08917519597753198,0.9907846073124164,1.0287728768714879,9.59163537686816,32.764454554610204
0.2,0.2222222222222222,1,10,74,13.0,0.0,0.0,True,0.5885506253017737,0.0012836708131455951,0.992131720485706,1.029982926319547,9.752593253720187,33.31459180936797
0.2,0.2222222222222222,1,11,75,13.5,0.0,0.0,True,0.6064129564403626,2.2992897356743924e-05,0.9914256160584719,1.0288004870020213,10.096458098293184,34.48995993549839
0.2,0.2222222222222222,1,12,76,14.0,0.0,0.0,True,0.6880911185357402,0.05672583993626875,0.9862068654037003,1.0292193954398425,10.440323150442646,35.66529742949241
0.2,0.2222222222222222,1,13,77,14.5,0.0,0.0,True,0.6609211815291312,0.005497050937265158,0.9891667421254305,1.0318020914558774,10.8774707574589,37.15943639116004
0.2,0.2222222222222222,1,14,78,15.0,0.0,0.0,True,0.7005983959345818,0.018823884427547455,0.987586784343423,1.029570300146289,11.314617211021163,38.653665898105295
0.2,0.2222222222222222,1,15,79,15.5,0.0,0.0,True,0.7451697440258299,0.01746899689698608,0.9856535454414761,1.026597753984604,12.037099790370002,41.12320146705528
0.2,0.2222222222222222,1,16,80,16.0,0.0,0.0,True,0.87604838018346,0.09372771430887902,0.9771789502142115,1.0229847301065451,12.759581980138504,43.59274842885966
0.2,0.2222222222222222,1,17,81,16.5,0.0,0.0,True,0.8531385220864106,0.03598672291263938,0.9865200858109792,1.0323003841937666,13.2570879380952,45.29306311563762
0.2,0.2222222222222222,1,18,82,17.0,0.0,0.0,True,0.9387553688823866,0.08636530162766576,0.9814921586301908,1.0262984653544185,13.754595964086752,46.99368543010051
0.2,0.2222222222222222,1,19,83,17.5,0.0,0.0,True,0.9480539758335013,0.09357993397861719,0.9809204815512561,1.025608305048883,13.816782917864826,47.206256749011324
0.2,0.2222222222222222,1,20,84,18.0,0.0,0.0,True,0.9802555045467882,0.12236807761713919,0.979217305952072,1.0237121334453236,13.878971816388006,47.41885837864452
0.2,0.2222222222222222,1,21,85,18.5,0.0,0.0,True,0.9725844800342198,0.11782925808319421,0.9796843707533944,1.0242691956088936,13.83324524160632,47.26255197875278
0.2,0.2222222222222222,1,22,86,19.0,0.0,0.0,True,0.9570185999689879,0.10585154203981505,0.9804704393646256,1.0251659076798791,13.78751786000203,47.106236157605906
0.2,0.2222222222222222,1,23,87,19.5,0.0,0.0,True,0.9356412461165006,0.09701870624573168,0.9815845185522813,1.026548469663626,13.635705479020299,46.58730755386594
0.2,0.2222222222222222,1,24,88,20.0,0.0,0.0,True,0.9018050033758855,0.07634045752690133,0.983550026281817,1.0288395524131426,13.483893073509714,46.068361047253866
0.2,0.2222222222222222,1,25,89,20.5,0.0,0.0,True,0.8351431000659008,0.03627724260819779,0.9871400363120917,1.0331843289236227,13.081497810735543,44.69287092281987
0.2,0.2222222222222222,1,26,90,21.0,0.0,0.0,True,0.7846928005059773,0.01646317236006507,0.9833820717645407,1.0297060136809253,12.67910306432112,43.31753607454491
